1000,1000,-1000
-1000,-1000,-1000
1000,1000,1000
1000,1000,1000
-1000,407.54123447,378.1072886098
968.5281876106,1000,310.9463556951
1000,-497.6157156974,-51.0820280663
0,0,0
0,0,0
-1000,-1000,-1000
0.8280861706,0,0
0,0,0
0,0,0
0,0,0
1000,0,0
1000,1000,1000
1.906242979,0.7232198841,-1000
-1000,-1000,0.529185281
0,0,0
0,0,0
-1000,-1000,-1000
-1000,-1000,-1000
-1000,-1000,-1000
-1000,-1000,1000
0,0,1000
0,0,0
1000,1000,-1000
-1000,-1000,-1000
-1000,-1000,-1000
0,0,0
-1000,-1000,-635.3032538164
-1000,-37.2850039968,-3.6819104533
-2.5739359283,-1000,-1000
-1000,-1000,-1000
-1000,-1000,-1000
0,0,0
-996.3901916083,-1000,-998.1137951728
-1000,-1000,-0.339107594
0,0,0
-1000,-1000,-976.4156357768
-1000,-1000,-1000
-1000,0.6721419216,-1000
-1000,-1000,-1000
0,0,0
0,0.834982912,0
0,0,0
0,0,0.567453307
-1000,-1000,-1000
2.5739359283,0.976539541,-1000
-1000,-1000,388.9956515344
-1000,-1000,-1000
-1000,-1000,-1000
-1000,-1000,-1000
-1000,-1000,-1000
-1000,-1000,-1000
-1000,-1000,-999.1414617898
-1000,-1000,-1000
-15.0908219227,-0.2912327739,641.3306918446
1000,-1000,39.5619250216
-1000,-1000,-1000
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.339107594
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1000,0
0,0,0
0,0,0
0,0,0
0,0.008236267,0
0,0,0
0,0,0
0,0,0.0557522941
0,0,0
0,0,0
1000,0,0
0,0,0
0,0,0
1000,0,0
1000,0,0
1000,1000,1000
1000,1000,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1000,0,0
0,0,1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1000,0
0,0,1000
0,0,0
0,1000,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1000,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.613980472,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
975.4770930593,0,0
0,0,0
0,1000,1000
0,1000,1000
0,0,0
0,0,0
0,0,0
0,1000,0
1000,1000,1000
0,0,0
0,0,0
0,0,0
0,0,0
0,2.61E-13,0
0,0,0
0,0,0
1.0471505336,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1000,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.357023988,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.7356214315,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1000,1000,1000
1000,1000,1000
1000,1000,1000
1000,999.3335737589,1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,995.2463358752,0
0,0,0
0,0,0
0,0,0
0,5.7923081546,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.003898763
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.74E-29,0,0
0,0,0
1000,1000,1000
0,0,0
0,0,0
0,0,0
0,0,1.14E-13
0,0,0
-1000,-1000,-1000
0,0,0
-1000,-1000,-1000
197.5793260279,-116.9200976708,1000
1000,393.8677845051,-142.1714723677
0,0,0
2.3360569632,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.3606686324,0.1368360326,0.1001239263
0,0,0
0,0,0
11.979448408,2.5713393712,-6.47E-15
0.141242489,0,0.0392098211
0,0.0535867556,0
-5.56E-13,-2.34E-13,7.66E-13
12.120690897,-5.13E-15,0.8313929339
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.44E-15,4.88E-15,-4.94E-15
0,0,0
0,0,-3.29E-13
0,0,0
0,0,0
0,0,0
6.13E-13,0,0
0,0,0
1.6026672628,0,694.3787202824
0,0,0
3.7237547853,7.5050191017,1.4182184425
0,0,0
0,0,-304.5236621684
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1.36E-12,-1.26E-12,-2.42E-13
1.36E-12,1.26E-12,2.42E-13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.3042998266,0.1154499651,0.0844755842
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.84E-27,0,6.25E-14
-3.13E-30,0,4.76E-26
0,0,0
0,0,0
0,0,0.0149675776
0.0539165405,0.0204556893,0
0.0539165405,0.0204556893,0.0149675776
0,0,0
0,0,-1.53E-13
0,0,0
0,0,0
5.21E-29,0,0
0,0,0
0.0539165405,0.0204556893,0.0149675776
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0539165405,0.0204556893,0.0149675776
-3.45E-30,0,4.77E-26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-1.53E-13
0,0,0
2.1640117944,0.8210161959,0.600743558
2.1640117944,0.8210161959,0.600743558
2.1640117944,0.8210161959,0.600743558
2.1640117944,0.8210161959,0.600743558
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-1.19E-26
0,0,0
0.6105072351,0.231623658,0.1694807253
0.0273410109,0.0103730547,0.00759004
0.6105072351,0.231623658,0.1694807253
0,0,0
0,0,0
0,0,1.68E-27
0,0,0
0,0,0
0,0,0
6.4E-13,6.57E-13,5.87E-13
1000,-1000,1000
-1000,1000,-1000
-1000,-1000,-1000
1000,1000,1000
0,0,0
3.55E-29,0,3.55E-29
0,0,0
0,0,0
0,0,0
1.53E-13,1.53E-13,1.53E-13
0,0,0
0,3.8E-29,-9.47E-27
0,0,0
0,3.8E-29,-5.79E-27
0,0,0
0,0,-22.85871117
0,0,0
-1000,-1000,-1000
1000,1000,1000
0,3.8E-29,-5.80E-27
0,3.8E-29,-5.25E-27
0,3.8E-29,-4.51E-27
0,0,0
1000,1000,1000
0,0,22.85871117
0,3.8E-29,-8.30E-27
0,0,1.3902179642
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
248.8287793157,0,0
0,0,0
-248.8287793157,0,0
-1000,-993.2940184071,-1000
0,0,0
0,11.8644985886,1.2301183478
12.7092181557,0,1.2866821412
12.7092181557,0,1.2866821412
0,0,0
0,0,0
12.7092181557,0,1.2866821412
0,0,0
3.29E-13,0,0
-961.1705710912,0,0
961.1705710912,0,0
0,0,0
2.14E-14,0,0.2071514169
0,0,0
0,0,0
0,0,0.2071514169
0,0,0
0,0,0
-1000,-1000,-1000
0,0,0
0,-1.08E-14,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-3.94E-29
0,0,609.9492662017
0,0,609.9492662017
0,3.3923555671,0.600743558
0,0,0
0,0,-3.85E-29
0,0,609.9492662017
0,0,609.9492662017
0,0,0
0,0,0
0,0,0
0,0,0
-191.4205099748,-205.1790498899,-806.2161688169
0,0,0
0,0,0
0,0,0
0,0,609.9492662017
-13.9300483098,-13.0379584976,-1000
0,0,0.1048067523
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-0.0684180163,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.7092181557,-993.916719495,-998.9438810187
-11.7384792013,999.8631639674,999.2133643805
-1000,-1000,-1000
988.2615207987,1000,1000
-1000,0,-0.2071514169
0.0830438575,0.0315064604,0.0230535076
2.79E-29,0,0.083549995
0.5497007946,0.208553972,0
-0.5231252651,-0.1984713375,-0.1452229298
-2.59E-29,0,0
0,0,0
0,0,0.1526004674
0,0,304.5236621684
0,0,5.38E-29
0,0,4.55E-29
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-2.95E-29,0,0
0.1673271856,0.0634831704,-0.0370988948
0,7.33E-15,0.1526004674
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-5.74E-29,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-5.74E-29,0,0
0.0458600413,0.0173990903,0.0127310417
0.0458600413,0.0173990903,0.0127310417
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.802555042,4.9644529577,2.4070679295
-1000,1.26E-13,1000
15.5000365883,1000,1000
0,0,0
0,0,0
0,0,0
1.9343977337,0.1317882926,0.152368102
0,0,0
0,0,0
0,0,0
1000,1000,1000
1000,1000,0.8147655886
-0.0593357212,-1000,-1000
1000,1000,1000
1000,-0.0225117017,1000
-1000,-1000,-1000
999.9406642788,1000,999.9835280231
1000,1000,1000
-1000,-999.9774882983,-1000
0,0,0
-1000,-1000,-1000
-1000,-1000,-1000
-1000,2.81E-13,1000
1000,1000,1000
1000,-1000,1000
-1000,1000,1000
-1000,1000,-1000
0.0593357212,1000,-1000
1000,1000,1000
-1000,-1000,0.0164719769
-1000,-1000,-1000
1000,1000,1000
1000,-1000,-2.81E-13
1000,0.2400604325,999.3608883864
-1000,-1000,-1000
-999.3079196267,-1000,-1000
1000,1000,1000
-1000,-1000,-1000
0,1000,-1000
0,0,0
0,3.8E-29,0
1000,1000,1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1000,-999.7699467215,-999.7757306888
1000,1000,1000
1000,-0.0692926598,1000
-1000,0.4464973181,0.3596493085
-999.9156656991,-999.9680039512,-999.976588257
-1000,-1000,-1000
-1000,-1000,-1000
-1000,-999.9774882983,-1000
-1000,-999.9454922495,-1000
-987.72149166,-1000,-1000
0,0,0
0,0,0
-8.54E-17,0,0
0,0,0
-4.42E-28,3.8E-29,2.84E-26
0,0,1.22E-25
0,0,0
0,0,0
0,0,0
0.0843343009,0.0319960488,0.023411743
0.0593357212,0.0225117017,0.0164719769
0.0593357212,0.0225117017,0.0164719769
0.0843343009,0.0319960488,0.023411743
0,0,0
1.74E-29,0,0
1000,1000,1000
-983.1200923796,0.2289485873,-999.8160046665
1000,1000,1000
1000,1000,1000
1000,1000,1000
1000,-1000,1000
-1000,-1.41E-13,-1.41E-13
-16.2764512625,-1000,-1000
-1000,-1000,-1000
-1000,-1000,-1000
0,-1000,-1000
-1000,1000,-0.0164719769
-1000,-1000,-1000
1000,1000,1000
0,0,0
803.4558754814,1.27E-13,1.27E-13
-818.9559120697,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0843343009,-0.0319960488,-0.023411743
0,0,0
-1000,-1000,-1000
1000,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1.83E-29
0,1.08E-14,0
0,0,0
0,0,0
0,0,0
0,0,0
-1000,-1000,-1000
-1000,-1000,-1000
185.3900017454,11.8644985886,109.1442007877
0,0,0
1000,182.5732508538,0
0,0,0
-1000,-1000,-1000
-1000,-1000,-1000
0,1000,1000
0,0,-1.07E-14
0,0,0
1000,-1000,1000
-9.09E-15,-1.38E-29,-2.30E-14
0,0,0
0,0,0
-1.26E-13,1000,-1000
1000,1000,1000
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1000,-1000,-1000
-1000,1000,-1000
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1.7E-15,1000,-1000
-1000,-3.88E-13,-1.40E-14
-1000,995.4148816633,-1000
0,0,1000
14.5617816539,1000,1000
-1000,-1000,-733.3096647001
0,-1000,-733.3096647001
-1000,-1000,-1000
0,0,0
1000,173.4078406277,1000
0.1258052569,0.0477299401,0.1039748188
1000,1000,1000
0,0,0
1000,1000,450.7547280488
-1000,-1000,-1000
0,0,0
0,0,0
-1000,-1000,449.1898308329
-1000,-1000,-1000
-1000,-1000,-1000
1000,1000,1000
0,0,1.86E-17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,928.4591401859
0,0,0
0,0,0
0,0,0
0,0,928.4591401859
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,7.1E-14,0
0,9.86E-13,-804.553382949
-818.2902082763,-1000,-1000
818.2902082763,1000,1000
988.020551592,927.1484160807,1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1000,1000,1000
0,0,131.8163382075
0,0,0
1000,0,1000
0,0,0
185.3900017454,0.1368360326,-1000
-1000,-1000,-889.9491323518
180.1227579287,-3.1734285451,109.7136959021
0,0,0
0,0,0
0,0.4544948039,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,22.7690823976
0,0,0
0,0,0
0,0,0
-988.020551592,0,-1000
0,0,0
0,0,0
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-4.58E-13,0,-2.48E-26
2.94E-13,0,0
1.64E-13,0.4544948039,2.80E-26
0,0,0
0,-2.94E-13,3.26E-29
-1000,-1000,1.16E-27
0,0,0
0,0.4544948039,0
0,0,0
0,0,0
0,0,0
1.41E-13,1.41E-13,1.41E-13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1000,-1000,-1000
0,0,-1.07E-14
0,0,-1.07E-14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,4.79E-15
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,18.0202450612,-4.41E-28
-860.4435427844,-1000,-1000
0,0,0
0,0,0
0,0,0
194.0528062384,423.6149852994,1000
991.7600278198,1000,999.6066821903
991.7600278198,1000,999.6066821903
991.7600278198,1000,999.6066821903
0,0,0
1.6026672628,0,997.5121644866
0,1.08E-14,0
0,0,0
0,0,0
0,0,0
0,0,0
0,11.8644985886,0
0,0,1.2301183478
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19.7555386082,1.1828056308,1000
-32.4465416139,-929.4411920859,-998.962930673
-19.7555386082,-1.1828056308,-1000
-19.7555386082,-1.1828056308,-2.3744227353
0,0,2.3510109923
8.9724831979,-0.2393827113,305.7387220512
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-667.1101624137
0,0,0
3.9673549563,1.7104504081,1.1013631896
-2.71E-14,0,0
0,0,667.1101624137
0,0,0
1000,1000,2.82E-13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
233.6056963193,200.0457897175,250.0335046713
467.2113926386,400.0915794349,500.0670093426
299.1829110421,399.8626308476,499.8994859861
3.7498189181,0,2.9842125796
0,5.341304441,0
0,0,0
0,0,0
0,4.748078594,0
0,-2.82E-13,-2.82E-13
0,1.9E-13,0
9.43E-17,2.7890752723,1.39E-25
1.2691601512,3.2705888398,0.3523270007
0,0,0
-0.4230533837,1.4221883421,-0.1174423336
-0.4230533837,1.4221883421,-0.1174423336
0,0,0
0,0,0
0,0,0
0,2.7890752723,0
0,0,0
0,0,0
0,0,0
1000,1000,288.4818490919
1000,1000,1000
0,0,0
1000,1000,1000
0,0,0
0,0,0
203.3999583828,0,0
14.5617816539,1000,1000
0,0,0
0,0,0
0,0,0
0,0,0
1000,1000,288.4818490919
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1000,1000,1000
0,0,0
0,0,0
0,0,0
0,0,0
0,-7.1E-14,3.66E-25
0,0,0
0,-7.1E-14,3.66E-25
0,0,0
1000,1000,-1000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.88E-15,-1.3E-13,0
0,0,22.85871117
0,0,0
0,0,0
0.0167327179,0.0063483168,0.0046451099
1000,1000,1000
0,23.4267481827,0
0,23.4267481827,0
0,23.4267481827,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-1.07E-14
0,0,-1.07E-14
0,0,1.07E-14
0,0,1.07E-14
0,0,1.07E-14
0,0,1.07E-14
0,0,1.07E-14
0,0,0
0,0,0
0,0,-2.25E-24
0,0,-2.25E-24
0,0,-2.25E-24
0,0,-2.25E-24
0,0,-2.74E-25
0,0,-2.74E-25
0,0,-2.74E-25
0,0,0
0,0,-3.66E-25
0,0,-3.66E-25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-1.07E-14
0,0,-1.07E-14
0,0,-1.07E-14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-4.94E-15
0,0,0
0,0,0
0.0539165405,0.0204556893,0.0149675776
0,0,2.57E-29
0,0,0
0,0,-2.57E-29
0,0,0
0,0,0
1000,1000,1000
0,0,0
0,0.9868043338,1.6627858679
0,-0.9868043338,-1.6627858679
205.5639701771,205.1790498899,806.2161688169
-988.020551592,-778.9177712189,-1000
0,0,0
0,0,0
-203.3999583828,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.4544948039,0
185.3900017454,11.8644985886,109.1442007877
0,0,0
0,0,0
203.3999583828,0,0
0,0,0
998.412966205,-1.26E-13,-999.8487862271
0,0,0
-1000,-1000,-1000
-1.587033795,0,0.1512137729
0,0,0
1.9343977337,0.1317882926,0.152368102
0.6657037934,3.0416402525,0.1848036441
0,0,0
0.6657037934,3.0416402525,0.1848036441
0.6657037934,3.0416402525,0.1848036441
-1000,-1000,-1000
0,0,0
-1000,-1.7361256778,388.1688081157
0,0,0
796.6000416172,1000,1000
1000,1000,1000
0,0,0
0,0,0
-1000,-1000,-1000
0,0,0
0,0,0
0,0,0
0,0.2026992873,0
0.2806573023,0,0
0.6034563578,0.2289485873,0.1675233566
0,0,0
994.330160403,995.9613196974,999.0933331395
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-5.56E-13,-2.34E-13,0.1512137729
0,0,0
1000,1000,1000
1000,2.5713393712,1000
0,0,0
-1000,-1000,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.3606686324,0.1368360326,0.1001239263
0.3606686324,0.1368360326,0.1001239263
0.3606686324,0,0.1001239263
0,0.1368360326,0
0,0,0
0,0,0
0,0,0
