0.3765218698,1.1260873627
1.1940192371,2.3301247423
2.1516347832,3.2554275624
3.1638850829,3.019299547
4.2582333766,2.4196843244
5.2882297274,1.9679692347
6.242173335,1.5948100864
7.1531248103,1.3999622871
8.1680887206,1.7314142006
9.1772453166,3.0306766992
