0.3344249594,2.1248193993
1.1572577423,2.241678045
2.1380777586,2.5332342079
3.0906798117,3.2370324214
4.1986420553,3.9751717038
5.2511404847,4.4674099067
6.1966144328,4.5508469918
7.1091168351,4.3844243648
8.1551132714,3.9821819505
9.1249601208,3.6008585463
