0.3570086685,10.7144927914
1.1417716356,9.3410709178
2.1585321572,7.3609700624
3.1585757609,6.356446242
4.2301701118,5.6224295495
5.256539692,4.9794316881
6.2076633052,4.2923371416
7.1432043862,3.8982532686
8.1381994917,3.5166488962
9.136866345,3.2503140641
