0.2964753147,5.7144726262
1.1508473625,12.4962517614
2.1293971288,24.8996449897
3.1262101451,38.9878032741
4.1784667765,50.0219368185
5.2829378655,60.113028229
6.1907549299,68.5797854082
7.1100809547,77.6509765336
8.1510692854,86.002252322
9.1149923613,91.9118600708
