0.3400937059,0.6173367204
1.1615387529,1.5738911014
2.1784348898,3.2791025898
3.2071711371,6.8335873063
4.2284211459,11.400057617
5.2927757571,17.6252764914
6.254545,23.9246688632
7.1371284929,31.3145072365
8.146407596,39.6340068488
9.158665138,47.1511235313
