0.3866679576,0.8328368955
1.2169842647,1.4138437872
2.1553494433,2.1984815058
3.1876693836,2.8158305383
4.2954458384,3.1957058042
5.3139732309,3.5544537394
6.2306407633,3.8338963836
7.1676336113,4.0501131986
8.1866491603,4.111450776
9.2080857764,4.04027082
