0.3865196532,11.5482629792
1.1283667547,23.3773018961
2.1982544215,33.2458668125
3.189821513,36.9591961968
4.2626639346,32.5306831612
5.3457444593,22.4099807954
6.2609566419,13.1866142429
7.1731827978,7.0961214041
8.1810001904,2.0068776236
9.1635484124,1.0138189077
