0.3478506762,70.0410228873
1.1820697483,60.1520473825
2.1888042882,46.4671734016
3.1841955216,42.9112388389
4.2322669552,41.6276579913
5.2680730365,41.3680636461
6.258412178,39.7661983476
7.1420213515,37.151639294
8.1316974501,33.2811185771
9.1460260609,29.6398426968
