0.3889134339,2.6712504725,6.1705885915
1.1357541082,5.3143878172,12.2762358577
1.8492667131,8.8884632136,20.5323500234
2.1504270047,11.0199901066,25.4561771462
3.1700565457,16.6729244641,38.5144555121
4.2283487174,20.5493371388,47.4689687906
5.3248155446,21.9480072672,50.6998967872
6.2296141456,21.4427455752,49.5327422787
7.1378040333,21.5755709852,49.8395689758
8.1399397885,21.0962990554,48.732450818
9.1397818667,19.5138018166,45.0768821963
