0.351085035,0.8250474968
1.1669215892,1.0858791379
2.1857145775,2.117056178
3.1890506969,3.9531585163
4.2364070713,6.4129213114
5.3250812343,8.5423932937
6.2883128228,9.4996072089
7.1635296128,9.2286200314
8.1635481098,7.5419168128
9.1620635499,4.7374857647
